Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
SUB01, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
29.55, 0, 17.54, 147,                              0, 17.54, 130,                              0, 17.54, 758, 0.0,                              45
29.63, 0, 17.62, 147,                              0, 17.62, 131,                              0, 17.62, 762, 0.0,                              45
29.71, 0, 17.7, 148,                              0, 17.7, 131,                              0, 17.7, 765, 0.0,                              45
29.8, 0, 17.79, 149,                              0, 17.79, 132,                              0, 17.79, 769, 0.0,                              45
29.89, 0, 17.88, 150,                              0, 17.88, 133,                              0, 17.88, 773, 0.0,                              45
29.98, 0, 17.97, 150,                              0, 17.97, 133,                              0, 17.97, 777, 0.0,                              45
30.08, 0, 18.07, 151,                              0, 18.07, 134,                              0, 18.07, 781, 0.0,                              45
30.16, 0, 18.15, 152,                              0, 18.15, 135,                              0, 18.15, 785, 0.0,                              45
30.25, 0, 18.23, 153,                              0, 18.23, 135,                              0, 18.23, 788, 0.0,                              45
30.33, 0, 18.32, 153,                              0, 18.32, 136,                              0, 18.32, 792, 0.0,                              45
30.41, 0, 18.4, 154,                              0, 18.4, 137,                              0, 18.4, 796, 0.0,                              45
30.49, 0, 18.48, 155,                              0, 18.48, 137,                              0, 18.48, 799, 0.0,                              45
30.59, 0, 18.57, 155,                              0, 18.57, 138,                              0, 18.57, 803, 0.0,                              45
30.67, 0, 18.65, 156,                              0, 18.65, 139,                              0, 18.65, 807, 0.0,                              45
30.75, 0, 18.74, 157,                              0, 18.74, 139,                              0, 18.74, 810, 0.0,                              45
30.84, 0, 18.82, 158,                              0, 18.82, 140,                              0, 18.82, 814, 0.0,                              45
30.92, 0, 18.91, 158,                              0, 18.91, 140,                              0, 18.91, 818, 0.0,                              45
31.0, 0, 18.99, 159,                              0, 18.99, 141,                              0, 18.99, 821, 0.0,                              45
31.08, 0, 19.07, 160,                              0, 19.07, 142,                              0, 19.07, 825, 0.0,                              45
31.18, 0, 19.16, 160,                              0, 19.16, 142,                              0, 19.16, 829, 0.0,                              45
31.26, 0, 19.24, 161,                              0, 19.24, 143,                              0, 19.24, 832, 0.0,                              45
31.34, 0, 19.32, 162,                              0, 19.32, 144,                              0, 19.32, 836, 0.0,                              45
31.43, 0, 19.41, 163,                              0, 19.41, 144,                              0, 19.41, 840, 0.0,                              45
31.52, 0, 19.5, 163,                              0, 19.5, 145,                              0, 19.5, 844, 0.0,                              45
31.6, 0, 19.58, 164,                              0, 19.58, 146,                              0, 19.58, 847, 0.0,                              45
31.67, 0, 19.66, 165,                              0, 19.66, 146,                              0, 19.66, 850, 0.0,                              45
31.76, 0, 19.74, 165,                              0, 19.74, 147,                              0, 19.74, 854, 0.0,                              45
31.84, 0, 19.83, 166,                              0, 19.83, 147,                              0, 19.83, 858, 0.0,                              45
31.92, 0, 19.91, 167,                              0, 19.91, 148,                              0, 19.91, 861, 0.0,                              45
32.0, 0, 19.99, 168,                              0, 19.99, 149,                              0, 19.99, 865, 0.0,                              45
32.08, 0, 20.07, 168,                              0, 20.07, 149,                              1, 0.06, 868, 22.5,                              45
32.18, 0, 20.16, 169,                              0, 20.16, 150,                              1, 0.15, 3, 22.5,                              45
32.27, 0, 20.25, 170,                              0, 20.25, 151,                              1, 0.24, 7, 22.5,                              45
32.34, 0, 20.33, 170,                              0, 20.33, 151,                              1, 0.31, 11, 22.5,                              45
32.42, 0, 20.41, 171,                              0, 20.41, 152,                              1, 0.39, 14, 22.5,                              45
32.5, 0, 20.49, 172,                              0, 20.49, 152,                              1, 0.47, 18, 22.5,                              0
32.58, 0, 20.57, 172,                              0, 20.57, 153,                              1, 0.55, 21, 22.5,                              0
32.66, 0, 20.65, 173,                              0, 20.65, 154,                              1, 0.63, 25, 22.5,                              0
32.75, 0, 20.73, 174,                              0, 20.73, 154,                              1, 0.72, 28, 22.5,                              0
32.83, 0, 20.81, 174,                              0, 20.81, 155,                              1, 0.8, 32, 22.5,                              0
32.91, 0, 20.89, 175,                              0, 20.89, 155,                              1, 0.88, 35, 22.5,                              0
32.99, 0, 20.98, 176,                              0, 20.98, 156,                              1, 0.96, 39, 22.5,                              0
33.08, 0, 21.06, 177,                              0, 21.06, 157,                              1, 1.05, 42, 22.5,                              0
33.16, 0, 21.14, 177,                              0, 21.14, 157,                              1, 1.13, 46, 22.5,                              0
33.23, 0, 21.22, 178,                              0, 21.22, 158,                              1, 1.2, 49, 22.5,                              0
33.31, 0, 21.3, 179,                              0, 21.3, 158,                              1, 1.28, 53, 22.5,                              0
33.39, 0, 21.38, 179,                              0, 21.38, 159,                              1, 1.36, 56, 22.5,                              0
33.47, 0, 21.46, 180,                              0, 21.46, 160,                              1, 1.44, 60, 22.5,                              0
33.56, 0, 21.55, 181,                              0, 21.55, 160,                              1, 1.53, 64, 22.5,                              0
33.65, 0, 21.64, 181,                              0, 21.64, 161,                              1, 1.62, 68, 22.5,                              0
33.74, 0, 21.73, 182,                              0, 21.73, 162,                              1, 1.71, 71, 22.5,                              0
33.83, 0, 21.81, 183,                              0, 21.81, 162,                              1, 1.8, 75, 22.5,                              0
33.91, 0, 21.9, 184,                              0, 21.9, 163,                              1, 1.88, 79, 22.5,                              0
34.0, 0, 21.99, 184,                              0, 21.99, 164,                              1, 1.97, 83, 22.5,                              0
34.1, 0, 22.08, 185,                              0, 22.08, 164,                              1, 2.07, 87, 22.5,                              0
34.18, 0, 22.17, 186,                              0, 22.17, 165,                              1, 2.15, 90, 22.5,                              0
34.26, 0, 22.25, 187,                              0, 22.25, 166,                              1, 2.23, 94, 22.5,                              0
34.35, 0, 22.33, 187,                              0, 22.33, 166,                              1, 2.32, 98, 22.5,                              0
34.43, 0, 22.42, 188,                              0, 22.42, 167,                              1, 2.4, 101, 22.5,                              0
34.51, 0, 22.5, 189,                              0, 22.5, 167,                              1, 2.48, 105, 22.5,                              45
34.61, 0, 22.59, 189,                              0, 22.59, 168,                              1, 2.58, 109, 22.5,                              45
34.69, 0, 22.67, 190,                              0, 22.67, 169,                              1, 2.66, 112, 22.5,                              45
34.77, 0, 22.76, 191,                              0, 22.76, 169,                              1, 2.74, 116, 22.5,                              45
34.85, 0, 22.84, 192,                              0, 22.84, 170,                              1, 2.83, 120, 22.5,                              45
34.95, 0, 22.94, 192,                              0, 22.94, 171,                              1, 2.92, 124, 22.5,                              45
35.03, 0, 23.02, 193,                              0, 23.02, 171,                              1, 3.0, 127, 22.5,                              45
